id,num_recipients,school,school_type,state,zip_code,avg_disbursed_loan,zip_median_household_income,degree_length,room_and_board_price,in_state_tuition,out_of_state_tuition,early_career_pay_estimate,mid_career_pay_estimate,stem_percent,total_enrollment,american_indian_alaska_native_enrolled,asian_enrolled,black_enrolled,hispanic_enrolled,native_hawaiian_pacific_islander_enrolled,non_resident_foreign_enrolled,total_minority_enrolled,two_or_more_races_enrolled,unknown_enrolled,white_enrolled,women_enrolled,county_name,county_labor_force,county_employed,county_unemployed
872,117,MONTEREY PENINSULA COLLEGE,PUBLIC,CA,93940,1279.1079913606911,65314,2 Year,,1450,9190,,,,7727,25,616,300,2778,78,40,4198,401,229,3260,4133,Monterey,216038,187860,28178
873,56,PRESBYTERIAN COLLEGE,PRIVATE,SC,29325,2405.61328125,35900,4 Year,10480.0,38660,38660,48800.0,89900.0,14.0,1460,4,45,199,28,1,70,300,23,10,1080,845,Laurens,30465,26667,3798
874,2176,NORTH HENNEPIN COMMUNITY COLLEGE,PUBLIC,MN,55445,2073.424780487805,74105,2 Year,,5542,5542,,,,7384,46,973,1599,374,9,80,3393,392,197,3714,4240,Hennepin,651084,605608,45476
875,770,CAMDEN COUNTY COLLEGE,PUBLIC,NJ,8012,1562.5853658536585,68261,2 Year,,4320,4440,,,,12051,152,598,2557,1772,36,205,5197,82,595,6054,6856,Camden,264533,235111,29422
876,583,UNIVERSITY OF RIO GRANDE,PRIVATE,OH,45674,2031.8843049327356,48409,4 Year,11166.0,27470,27470,,,,2202,5,5,108,14,2,23,138,4,250,1791,1378,Gallia,13606,11996,1610
877,1567,UNIVERSITY OF CENTRAL OKLAHOMA,PUBLIC,OK,73034,2592.48502994012,71517,4 Year,7970.0,7488,18376,45300.0,82900.0,8.0,16840,638,510,1552,1257,28,1490,5242,1257,346,9762,9947,Oklahoma,353861,332961,20900
878,260,NORTHERN STATE UNIVERSITY,PUBLIC,SD,57401,2040.933867735471,46544,4 Year,8029.0,8498,11471,42300.0,77700.0,7.0,3531,55,31,49,79,6,182,272,52,46,3031,2147,Brown,20994,20196,798
879,605,DELAWARE STATE UNIVERSITY,PUBLIC,DE,19901,2627.676132737716,47591,4 Year,12190.0,7868,16904,46300.0,81900.0,10.0,4397,12,47,2916,226,5,216,3366,160,276,539,2760,Kent,73026,66336,6690
880,13,KANSAS STATE UNIVERSITY,PUBLIC,KS,66506,4056.8898305084745,-,4 Year,9680.0,10263,25767,52500.0,97200.0,18.0,24766,94,381,954,1419,36,2247,3579,695,391,18549,12216,Riley,36098,34319,1779
881,3320,NEW YORK UNIVERSITY,PRIVATE,NY,10012,5883.05358875482,77072,4 Year,18156.0,51828,51828,63100.0,117700.0,18.0,49274,94,7314,2374,4267,45,11495,15342,1248,5111,17326,27153,New York,887865,811259,76606
882,1244,LAKELAND COMMUNITY COLLEGE,PUBLIC,OH,44094,2188.0266561097915,58673,2 Year,,3849,10038,,,,8250,43,97,1315,243,11,17,1831,122,345,6057,4934,Lake,128330,118120,10210
883,42,PRATT COMMUNITY COLLEGE,PUBLIC,KS,67124,1794.4350453172206,42818,2 Year,5641.0,3428,3728,,,,1383,13,15,144,63,2,16,342,105,47,978,783,Pratt,5290,4998,292
884,487,VAUGHN COLLEGE OF AERONAUTICS AND TECHNOLOGY,PRIVATE,NY,11369,2047.0867482703568,56307,4 Year,14550.0,25710,25710,,,,1614,8,185,351,605,55,33,1279,75,85,217,213,Queens,1114830,1018207,96623
885,345,UNIVERSITY OF TEXAS OF THE PERMIAN BASIN,PUBLIC,TX,79762,1952.850343249428,55753,4 Year,9846.0,7124,19574,,,,5560,49,153,340,2318,12,66,2909,37,189,2396,3270,Ector,68321,62584,5737
886,1869,MIDLANDS TECHNICAL COLLEGE,PUBLIC,SC,29170,1827.8707037643208,52846,2 Year,,5598,16278,,,,11424,62,256,4128,428,20,0,5203,309,288,5933,6785,Lexington,134049,122886,11163
887,409,MONTANA TECH OF THE UNIVERSITY OF MONTANA,PUBLIC,MT,59701,2319.721576553815,39458,4 Year,9656.0,7411,22574,61200.0,112600.0,61.0,2085,35,20,23,34,0,222,113,1,133,1617,677,Silver Bow,16962,15874,1088
888,5,SAINT LUKE'S COLLEGE OF HEALTH SCIENCES,PRIVATE,MO,64114,3107.20945945946,53006,4 Year,,17045,17045,,,,453,1,17,19,21,0,0,70,12,36,347,399,Jackson,359453,321363,38090
889,60,MUHLENBERG COLLEGE,PRIVATE,PA,18104,2795.332618025751,65689,4 Year,11765.0,52595,52595,53400.0,101900.0,20.0,2440,4,64,74,155,0,28,333,36,240,1839,1457,Lehigh,176587,160843,15744
890,156,WHITE MOUNTAINS COMMUNITY COLLEGE,PUBLIC,NH,3570,1924.8688915375449,38107,2 Year,,7050,15300,,,,845,3,6,2,12,0,0,28,5,143,674,538,Coos,16625,15346,1279
891,100,CABARRUS COLLEGE OF HEALTH SCIENCES,PRIVATE,NC,28025,2233.58568329718,50504,4 Year,,13194,13194,,,,448,0,6,40,12,0,0,65,7,0,383,409,Cabarrus,89365,79159,10206
892,1191,FRESNO PACIFIC UNIVERSITY,PRIVATE,CA,93702,3316.698921509886,28881,4 Year,8676.0,31452,31452,,,,3458,41,149,178,1374,24,64,1823,57,211,1360,2391,Fresno,440562,365290,75272
893,282,SIENA COLLEGE,PRIVATE,NY,12211,2664.52296330487,92762,4 Year,15000.0,37575,37575,,,,3179,3,136,108,209,2,66,537,79,30,2546,1656,Albany,161626,150137,11489
894,1585,JOHNSON COUNTY COMMUNITY COLLEGE,PUBLIC,KS,66210,2098.497324159021,70264,2 Year,,2790,6600,,,,19429,122,786,1266,1394,34,605,4198,596,1051,13575,10219,Johnson,307208,288721,18487
895,154,GARRETT COLLEGE,PUBLIC,MD,21541,1567.0699001426533,36750,2 Year,8275.0,4380,9870,,,,713,1,2,171,18,0,16,213,21,0,484,359,Garrett,15839,14397,1442
896,322,NOSSI COLLEGE OF ART,PROPRIETARY,TN,37115,2416.551020408164,36826,2 Year,,17700,17700,,,,261,0,3,38,12,0,0,53,0,0,208,152,Davidson,342568,314127,28441
897,98,MARYVILLE COLLEGE,PRIVATE,TN,37804,2095.8801261829653,47014,4 Year,11424.0,34880,34880,42800.0,75300.0,16.0,1213,9,14,135,34,2,30,226,32,6,951,656,Blount,61439,55766,5673
898,76,ALLEGHENY COLLEGE,PRIVATE,PA,16335,2437.083969465649,38616,4 Year,12140.0,47540,47540,,,,2023,2,45,93,127,0,77,354,87,28,1564,1106,Crawford,41546,37732,3814
899,2461,HOFSTRA UNIVERSITY,PRIVATE,NY,11549,4386.696325083521,-,4 Year,15948.0,46760,46760,57300.0,110400.0,7.0,10953,31,893,909,1254,78,1072,3363,198,604,5914,6139,Nassau,691973,641573,50400
900,127,GATEWAY COMMUNITY COLLEGE,PUBLIC,CT,6511,1314.2698961937715,38826,2 Year,,4404,13644,,,,5950,258,207,664,2066,18,90,3286,73,443,2131,3155,New Haven,462399,413886,48513
901,692,BUTTE COLLEGE,PUBLIC,CA,95965,2039.750315258512,36309,2 Year,,1498,8518,,,,12161,211,668,308,2331,56,182,3842,268,857,7280,6328,Butte,102713,88098,14615
902,27,EAST TENNESSEE STATE UNIVERSITY,PUBLIC,TN,37614,6178.46835443038,-,4 Year,8472.0,9277,28459,43700.0,77300.0,8.0,14434,38,232,860,290,9,488,1770,341,209,11967,8369,Washington,60716,55334,5382
903,415,OZARKA COLLEGE,PUBLIC,AR,72556,1079.1770359129996,31350,2 Year,,3640,6580,,,,1326,6,5,8,17,1,0,37,0,0,1289,958,Izard,5132,4634,498
904,450,LANDER UNIVERSITY,PUBLIC,SC,29649,2108.505076802916,49952,4 Year,9100.0,11700,21300,42600.0,77100.0,9.0,2787,4,42,858,36,2,36,997,55,128,1626,1920,Greenwood,32154,28288,3866
905,72,POLK STATE COLLEGE,PUBLIC,FL,33881,2268.198529411765,35905,2 Year,,3367,12272,,,,11060,29,286,1830,2012,12,89,4425,256,398,6148,7084,Polk,275957,243488,32469
906,91,CENTRAL CHRISTIAN COLLEGE OF KANSAS,PRIVATE,KS,67460,2229.9028697571744,57554,4 Year,8286.0,26674,26674,37100.0,66100.0,2.0,1165,19,11,210,107,5,8,369,17,252,536,576,McPherson,16480,15641,839
907,1,DIVINE WORD COLLEGE,PRIVATE,IA,52045,1750.0,63580,4 Year,3700.0,13485,13485,,,,96,0,27,4,12,0,50,43,0,0,3,35,Dubuque,54082,50899,3183
908,638,LINDSEY WILSON COLLEGE,PRIVATE,KY,42728,2409.973125884017,31327,4 Year,9385.0,24850,24850,35300.0,64100.0,2.0,2641,12,17,253,26,1,4,342,33,531,1764,1620,Adair,7852,6867,985
909,658,PITTSBURG STATE UNIVERSITY,PUBLIC,KS,66762,1784.1179146256122,33207,4 Year,7778.0,7298,18642,47100.0,84900.0,8.0,7479,104,56,273,312,10,548,1088,333,31,5812,3787,Crawford,19343,17687,1656
910,219,MISSOURI VALLEY COLLEGE,PRIVATE,MO,65340,2015.9769994772607,37813,4 Year,9150.0,20600,20600,,,,1695,10,12,257,79,16,215,374,0,45,1061,740,Saline,10935,9969,966
911,169,BRIDGEWATER COLLEGE,PRIVATE,VA,22812,2422.404068423486,53451,4 Year,12720.0,35160,35160,,,,1785,8,17,179,74,1,17,362,83,62,1344,962,Rockingham,40427,37637,2790
912,268,CEDAR VALLEY COLLEGE,PUBLIC,TX,75134,1538.7587672688628,48460,2 Year,,1770,5220,,,,6759,26,169,3578,1514,8,12,5399,104,158,1190,4186,Dallas,1195683,1092540,103143
913,109,BREVARD COLLEGE,PRIVATE,NC,28712,2288.2366504854367,43190,4 Year,9900.0,29350,29350,,,,705,4,6,73,7,2,53,111,19,43,498,296,Transylvania,13856,12517,1339
914,252,NORTH LAKE COLLEGE,PUBLIC,TX,75038,1789.1181818181817,46965,2 Year,,1770,5220,,,,10744,40,1215,2074,3992,20,55,7465,124,483,2741,5789,Dallas,1195683,1092540,103143
915,0,CALVIN COLLEGE,PRIVATE,MI,49546,3750.0,63560,4 Year,10200.0,34600,34600,50200.0,91100.0,23.0,3993,16,173,94,129,0,425,523,111,67,2978,2211,Kent,313539,282588,30951
916,40,CLAREMONT MCKENNA COLLEGE,PRIVATE,CA,91711,4797.376190476191,82623,4 Year,16705.0,54405,54405,68500.0,125400.0,16.0,1324,1,142,54,154,1,225,453,101,87,559,630,Los Angeles,4940672,4318722,621950
917,60,HERITAGE CHRISTIAN UNIVERSITY,PRIVATE,AL,35630,1222.061403508772,27774,4 Year,5745.0,12312,12312,,,,93,2,0,7,4,1,3,15,1,5,70,5,Lauderdale,43622,39278,4344
918,509,VANDERBILT UNIVERSITY,PRIVATE,TN,37240,5947.5240749342,57847,4 Year,16234.0,49816,49816,65400.0,119100.0,23.0,12686,35,966,932,810,12,1202,3211,456,620,7653,6793,Davidson,342568,314127,28441
919,358,HAGERSTOWN COMMUNITY COLLEGE,PUBLIC,MD,21742,1527.9879943502824,62968,2 Year,,4050,7920,,,,4615,14,82,454,247,7,25,981,177,88,3521,2933,Washington,75930,68493,7437
920,272,COFFEYVILLE COMMUNITY COLLEGE,PUBLIC,KS,67337,1025.154008438819,37196,2 Year,6180.0,2160,3630,,,,1608,75,9,210,117,1,43,545,133,0,1020,804,Montgomery,18072,16172,1900
921,1045,UNIVERSITY OF NEW HAVEN,PRIVATE,CT,6516,2758.928639005271,53057,4 Year,15900.0,39270,39270,52100.0,94800.0,25.0,6811,22,169,602,578,12,1091,1475,92,526,3719,3337,New Haven,462399,413886,48513
922,44,WESTERN NEVADA COLLEGE,PUBLIC,NV,89703,2107.997058823529,71239,2 Year,,3158,10070,,,,3951,100,63,57,709,29,1,1080,122,179,2691,2329,Carson City,26706,23056,3650
923,2784,FLORIDA STATE COLLEGE AT JACKSONVILLE,PUBLIC,FL,32202,1674.0056341022644,15279,2 Year,,3146,12038,,,,25514,79,913,6481,1725,127,213,9888,563,2943,12470,15280,Duval,450860,401244,49616
924,667,MOLLOY COLLEGE,PRIVATE,NY,11570,3015.1893650437514,107694,4 Year,15032.0,31490,31490,,,,4497,10,342,635,590,21,23,1635,37,72,2767,3438,Nassau,691973,641573,50400
925,970,AMARILLO COLLEGE,PUBLIC,TX,79109,2212.6235756385067,52968,2 Year,,2670,5880,,,,10336,136,304,525,3940,0,1,4905,0,86,5344,6352,Randall,66327,62880,3447
926,119,CHATFIELD COLLEGE,PRIVATE,OH,45118,1650.4581939799332,52076,2 Year,,12184,12184,,,,408,0,1,217,0,0,0,221,3,11,176,306,Brown,21156,18337,2819
927,513,DOMINICAN UNIVERSITY,PRIVATE,IL,60305,2862.1979752530933,122854,4 Year,10241.0,33434,33434,,,,3498,3,127,315,1135,7,89,1612,25,176,1621,2441,Cook,2640576,2350480,290096
928,279,DARTMOUTH COLLEGE,PRIVATE,NH,3755,4134.877005347594,90893,4 Year,15756.0,55453,55453,71500.0,130900.0,35.0,6298,102,775,341,446,7,964,1916,245,450,2968,2967,Grafton,48372,45941,2431
929,81,GRINNELL COLLEGE,PRIVATE,IA,50112,2217.2390317700456,51854,4 Year,12810.0,52392,52392,53400.0,96500.0,41.0,1734,3,128,100,134,0,228,439,74,63,1004,947,Poweshiek,10543,9922,621
930,113,FURMAN UNIVERSITY,PRIVATE,SC,29613,3541.924157303371,-,4 Year,12712.0,49532,49532,,,,2973,3,53,158,113,0,140,401,74,64,2368,1725,Greenville,222091,200398,21693
931,0,HOLYOKE COMMUNITY COLLEGE,PUBLIC,MA,1040,7500.0,33915,2 Year,,5760,11940,,,,6604,33,132,412,1501,2,29,2277,197,280,4018,4068,Hampden,220874,198838,22036
932,42,VASSAR COLLEGE,PRIVATE,NY,12604,2497.08936825886,-,4 Year,13550.0,56960,56960,,,,2421,1,265,135,273,0,188,812,138,3,1418,1356,Dutchess,149288,137561,11727
933,1,MOREHOUSE COLLEGE,PRIVATE,GA,30314,12049.4,22400,4 Year,13438.0,27574,27574,55700.0,98700.0,26.0,2109,1,1,1988,13,0,66,2007,4,35,1,1,Fulton,486278,434852,51426
934,76,JOHNSON COLLEGE,PRIVATE,PA,18508,2073.917322834646,34237,2 Year,8250.0,18641,18641,,,,455,0,5,24,15,0,0,47,3,67,341,130,Lackawanna,106644,97365,9279
935,73,MIDDLESEX COMMUNITY COLLEGE,PUBLIC,CT,6457,1262.5899581589958,59966,2 Year,,4404,13172,,,,9205,21,1051,663,1611,6,131,3532,180,67,5475,5306,Middlesex,93234,85502,7732
936,267,SOUTHERN CALIFORNIA INSTITUTE OF TECHNOLOGY,PROPRIETARY,CA,92805,1494.729490022173,52557,4 Year,,17000,17000,,,,526,1,86,42,250,10,0,401,12,4,121,26,Orange,1537701,1383916,153785
937,4,THOMAS MORE COLLEGE OF LIBERAL ARTS,PRIVATE,NH,3054,2215.25,91200,4 Year,9700.0,21600,21600,48900.0,88300.0,0.0,93,0,2,1,2,0,4,5,0,13,71,53,Hillsborough,226498,211916,14582
938,0,BARTON COUNTY COMMUNITY COLLEGE,PUBLIC,KS,67530,3000.0,44097,2 Year,5794.0,3440,3440,,,,5292,36,209,680,530,47,24,1586,84,125,3557,2599,Barton,15002,14113,889
939,102,VALLEY CITY STATE UNIVERSITY,PUBLIC,ND,58072,2123.415071770335,40696,4 Year,6446.0,7626,17166,39900.0,68600.0,3.0,1378,12,7,43,58,2,45,159,37,18,1156,817,Barnes,6198,5927,271
940,229,VICTORIA COLLEGE,PUBLIC,TX,77901,1767.5527123848517,37665,2 Year,,2790,5040,,,,4146,13,57,221,1825,2,1,2173,55,19,1953,2709,Victoria,43147,39816,3331
941,1276,WINONA STATE UNIVERSITY,PUBLIC,MN,55987,2223.277454500433,41188,4 Year,9010.0,9425,15348,49700.0,86800.0,10.0,8684,9,161,199,208,5,289,758,176,136,7501,5431,Winona,29234,27210,2024
942,976,SOUTH CAROLINA STATE UNIVERSITY,PUBLIC,SC,29117,2381.038833664679,-,4 Year,9890.0,11060,21750,44500.0,80800.0,16.0,3331,4,22,3128,18,1,5,3174,1,26,126,1854,Orangeburg,40490,33958,6532
943,24,WINTHROP UNIVERSITY,PUBLIC,SC,29733,5113.0,-,4 Year,9312.0,15590,29846,44300.0,79700.0,9.0,6024,23,71,1650,217,7,201,2115,147,20,3688,4138,York,116684,102355,14329
944,107,ODESSA COLLEGE,PUBLIC,TX,79764,991.6294573643412,51532,2 Year,5412.0,2794,5450,,,,5059,26,48,189,2823,4,56,3091,1,378,1534,3159,Ector,68321,62584,5737
945,1201,GOODWIN COLLEGE,PRIVATE,CT,6118,1874.288369112464,56435,2 Year,,20888,20888,,,,3440,11,78,778,633,4,13,1579,75,6,1842,2805,Hartford,479530,431989,47541
946,114,UNIVERSITY OF ARKANSAS FOR MEDICAL SCIENCES,PUBLIC,AR,72205,4065.26,46193,4 Year,,8197,15973,51700.0,89100.0,3.0,2890,7,132,260,96,1,66,566,70,91,2167,1882,Pulaski,189160,175899,13261
947,101,ELMIRA COLLEGE,PRIVATE,NY,14901,2370.58975586405,26980,4 Year,12000.0,41900,41900,,,,1482,9,26,53,40,0,69,162,34,251,1000,1030,Chemung,41638,38073,3565
948,154,UNIVERSITY OF NEW ENGLAND,PRIVATE,ME,4005,3850.322033898305,45394,4 Year,13990.0,37620,37620,50100.0,91500.0,7.0,6429,27,301,387,82,15,45,908,96,1266,4210,4591,York,109048,100031,9017
949,1030,GATEWAY TECHNICAL COLLEGE,PUBLIC,WI,53144,1856.7649644910384,51711,2 Year,,4026,6039,,,,7410,35,89,1018,1108,3,3,2446,193,87,4874,4398,Kenosha,85715,77060,8655
950,1053,AMERICAN RIVER COLLEGE,PUBLIC,CA,95841,2036.9888161483907,40127,2 Year,,1416,9546,,,,29133,227,3095,3014,6034,259,155,14336,1707,1118,13524,15759,Sacramento,683829,595476,88353
951,1775,NORTHEASTERN STATE UNIVERSITY,PUBLIC,OK,74464,2408.5713158932563,29295,4 Year,7638.0,6650,14720,44500.0,77600.0,7.0,8310,1754,167,360,338,9,122,3766,1138,187,4235,5176,Cherokee,19431,18001,1430
952,1154,ROCHESTER COMMUNITY AND TECHNICAL COLLEGE,PUBLIC,MN,55904,2072.7608286252357,53247,2 Year,,6163,6163,,,,5894,21,243,616,280,5,64,1340,175,78,4412,3592,Olmsted,81257,76408,4849
953,1906,FORDHAM UNIVERSITY,PRIVATE,NY,10458,4706.510052173913,25027,4 Year,17969.0,52687,52687,58700.0,112500.0,10.0,15231,18,1164,959,1879,15,1902,4455,420,509,8365,8903,Bronx,586805,516105,70700
954,1095,UNIVERSITY OF NORTH FLORIDA,PUBLIC,FL,32224,2719.903123903124,62118,4 Year,9976.0,6394,20112,48800.0,86600.0,11.0,15984,20,674,1553,1481,12,370,4519,779,64,11031,8977,Duval,450860,401244,49616
955,2223,UNIVERSITY OF SOUTH ALABAMA,PUBLIC,AL,36688,2817.903521004009,-,4 Year,7620.0,9870,19740,47700.0,86400.0,17.0,15805,100,539,3285,402,33,667,4684,325,352,10102,9700,Mobile,192800,171314,21486
956,227,BLACK HAWK COLLEGE,PUBLIC,IL,61265,1093.721472392638,48344,2 Year,,4470,7650,,,,6307,8,277,693,786,8,21,1965,193,127,4194,3678,Rock Island,76412,69113,7299
957,628,SOUTHWEST BAPTIST UNIVERSITY,PRIVATE,MO,65613,2509.642417131124,42663,4 Year,7720.0,24010,24010,,,,3696,27,42,150,51,4,0,320,46,771,2605,2362,Polk,14343,12879,1464
958,120,GARDEN CITY COMMUNITY COLLEGE,PUBLIC,KS,67846,1712.517730496454,50770,2 Year,5450.0,3120,3690,,,,2072,14,64,159,732,0,2,969,0,111,990,1105,Finney,20180,19272,908
959,74,COPPER MOUNTAIN COLLEGE,PUBLIC,CA,92252,2248.695767195767,43718,2 Year,,1388,9120,,,,1652,18,58,80,421,6,0,689,106,15,948,1054,San Bernardino,891422,767935,123487
960,716,CENTRAL STATE UNIVERSITY,PUBLIC,OH,45384,2173.1604485219164,96310,4 Year,10232.0,6346,8346,,,,1751,3,1,1669,12,0,8,1700,15,17,26,940,Greene,82209,74344,7865
961,1316,ARKANSAS TECH UNIVERSITY,PUBLIC,AR,72801,1889.6217663966556,32804,4 Year,7870.0,9068,15848,45000.0,76900.0,7.0,12002,121,154,919,728,8,449,2239,309,0,9314,6689,Pope,30095,27834,2261
962,163,BARTON COLLEGE,PRIVATE,NC,27893,1988.0821428571428,31695,4 Year,10120.0,30880,30880,42400.0,77900.0,6.0,1035,9,12,245,55,0,30,349,28,52,604,716,Wilson,38356,33079,5277
963,2,BAPTIST MISSIONARY ASSOCIATION THEOLOGICAL SEMINARY,PRIVATE,TX,75766,647.5294117647059,33501,4 Year,3150.0,6690,6690,,,,137,0,5,36,4,0,4,45,0,3,85,16,Cherokee,21925,19980,1945
964,1,NEW YORK SCHOOL OF INTERIOR DESIGN,PRIVATE,NY,10021,1833.3333333333333,109343,4 Year,21300.0,30834,30834,,,,539,0,28,17,37,0,118,92,10,117,212,472,New York,887865,811259,76606
965,191,NORTH CENTRAL UNIVERSITY,PRIVATE,MN,55404,2343.426805465192,22846,4 Year,7400.0,24240,24240,,,,1191,2,14,31,65,1,7,149,36,367,668,734,Hennepin,651084,605608,45476
966,352,EDGEWOOD COLLEGE,PRIVATE,WI,53711,2631.534768796329,71260,4 Year,11020.0,29500,29500,49500.0,87500.0,5.0,2980,11,73,82,152,4,125,388,66,230,2237,2147,Dane,293554,276445,17109
967,304,HALIFAX COMMUNITY COLLEGE,PUBLIC,NC,27890,1637.7133858267716,30337,2 Year,,2452,8212,,,,1293,30,4,680,24,46,4,798,14,14,477,824,Halifax,22863,19530,3333
968,237,MORAVIAN COLLEGE,PRIVATE,PA,18018,2443.135343876425,47531,4 Year,13378.0,43636,43636,,,,1970,2,32,73,165,0,63,307,35,126,1474,1199,Lehigh,176587,160843,15744
969,29,NORWALK COMMUNITY COLLEGE,PUBLIC,CT,6854,1297.686746987952,61271,2 Year,,4399,13167,,,,6363,10,274,1180,2108,13,123,3657,72,359,2224,3652,Fairfield,473108,431251,41857
970,564,SUSQUEHANNA UNIVERSITY,PRIVATE,PA,17870,2448.3360544217685,49651,4 Year,12630.0,47290,47290,,,,2093,3,35,108,115,2,37,317,54,58,1681,1151,Snyder,20045,18416,1629
971,424,NORTH DAKOTA STATE COLLEGE OF SCIENCE,PUBLIC,ND,58076,1959.021444201313,-,2 Year,6220.0,5132,12402,,,,3033,31,26,166,50,3,32,357,81,57,2587,1367,Richland,9077,8736,341
972,324,CENTRAL MAINE COMMUNITY COLLEGE,PUBLIC,ME,4210,1810.358070500928,43979,2 Year,9340.0,3720,6540,,,,3162,30,40,167,83,4,24,377,53,202,2559,1749,Androscoggin,56130,51144,4986
973,283,CLARENDON COLLEGE,PUBLIC,TX,79226,1601.2080536912752,41250,2 Year,4176.0,5250,7560,,,,1394,20,3,78,283,1,14,388,3,109,883,807,Donley,1811,1686,125
974,175,WORCESTER POLYTECHNIC INSTITUTE,PRIVATE,MA,1609,2618.317272946278,41935,4 Year,14774.0,50530,50530,73600.0,135500.0,86.0,6381,5,294,130,394,0,1350,991,168,495,3545,1989,Worcester,420308,384217,36091
975,618,MUSKINGUM UNIVERSITY,PRIVATE,OH,43762,2241.482269503546,52807,4 Year,11480.0,28516,28516,,,,2074,4,12,84,28,0,85,170,42,400,1419,1211,Muskingum,41717,36461,5256
976,97,WARREN COUNTY COMMUNITY COLLEGE,PUBLIC,NJ,7882,1295.3350253807107,80364,2 Year,,4980,5880,,,,2573,10,62,107,163,0,0,342,0,871,1360,1460,Warren,58695,52833,5862
977,694,ABRAHAM BALDWIN AGRICULTURAL COLLEGE,PUBLIC,GA,31793,1437.1342652795838,50576,2 Year,8474.0,4128,12550,,,,3458,9,36,407,197,1,49,680,30,1,2728,1822,Tift,18838,16557,2281
978,1560,UNIVERSITY OF CENTRAL ARKANSAS,PUBLIC,AR,72035,2510.4871240214256,-,4 Year,6854.0,8751,15274,44900.0,79800.0,8.0,11698,55,185,2011,452,11,575,3066,352,142,7915,7146,Faulkner,58662,54585,4077
979,6,MASSACHUSETTS COLLEGE OF ART AND DESIGN,PUBLIC,MA,2115,5933.1578947368425,26552,4 Year,13500.0,13200,36400,,,,2095,7,134,58,164,4,84,395,28,347,1269,1466,Suffolk,393897,364690,29207
980,176,SOUTHERN VERMONT COLLEGE,PRIVATE,VT,5201,2380.396878483835,40157,4 Year,11000.0,25511,25511,42900.0,78700.0,17.0,457,4,3,59,43,1,1,117,7,74,265,281,Bennington,20359,18896,1463
981,409,DALTON STATE COLLEGE,PUBLIC,GA,30720,1019.6978085351788,45701,4 Year,8950.0,4246,12668,,,,4854,20,58,232,957,8,113,1338,63,204,3199,2923,Whitfield,47771,42030,5741
982,192,MANOR COLLEGE,PRIVATE,PA,19046,1819.9486652977407,77441,2 Year,7729.0,17028,17028,,,,780,4,24,295,58,2,0,408,25,14,358,560,Montgomery,429194,400320,28874
983,41,DIGIPEN INSTITUTE OF TECHNOLOGY,PROPRIETARY,WA,98052,3301.1518784972022,95299,4 Year,,30350,30350,,,,1018,0,53,6,51,4,168,174,60,272,404,202,King,1097736,1005539,92197
984,18,BARCLAY COLLEGE,PRIVATE,KS,67059,2026.0843373493976,33920,4 Year,9300.0,19690,19690,,,,251,4,1,26,13,0,4,48,4,10,189,118,Kiowa,1398,1326,72
985,0,ST. LAWRENCE UNIVERSITY,PRIVATE,NY,13617,6875.0,48750,4 Year,14134.0,54846,54846,,,,2419,18,47,79,105,2,192,307,56,23,1897,1310,St. Lawrence,50019,44765,5254
986,883,TRINITY INTERNATIONAL UNIVERSITY,PRIVATE,IL,60015,3244.696808510638,126943,4 Year,9900.0,32390,32390,,,,2202,7,146,224,84,4,157,505,40,248,1292,792,Lake,368953,332048,36905
987,89,BARD COLLEGE,PRIVATE,NY,12504,3825.966268446943,-,4 Year,15488.0,54680,54680,,,,2469,14,115,152,31,0,284,312,0,488,1385,1388,Dutchess,149288,137561,11727
988,115,MOORPARK COLLEGE,PUBLIC,CA,93021,1732.931952662722,103214,2 Year,,1448,9248,,,,13880,41,1181,275,4369,34,76,6583,683,92,7129,7143,Ventura,430235,382449,47786
989,4895,COLUMBUS STATE COMMUNITY COLLEGE,PUBLIC,OH,43215,1399.8473084532989,39973,2 Year,,4638,9591,,,,24448,89,774,4746,1030,29,298,7563,895,1209,15378,13150,Franklin,627864,571892,55972
990,518,TEXAS WESLEYAN UNIVERSITY,PRIVATE,TX,76105,3911.572062084257,26434,4 Year,10559.0,30300,30300,,,,2376,13,57,320,492,2,462,946,62,41,927,1266,Tarrant,926222,850393,75829
991,135,GROSSMONT COLLEGE,PUBLIC,CA,92020,1622.4572025052191,49444,2 Year,,1418,9158,,,,18040,51,1466,1215,5850,87,523,9864,1195,178,7475,10063,San Diego,1515862,1348833,167029
992,76,MACCORMAC COLLEGE,PRIVATE,IL,60602,1835.170818505338,98167,2 Year,,13520,13520,,,,216,0,3,120,41,1,0,169,4,0,47,176,Cook,2640576,2350480,290096
993,649,WISCONSIN INDIANHEAD TECHNICAL COLLEGE,PUBLIC,WI,54871,1716.3380890618246,42098,2 Year,7408.0,4404,6450,,,,3045,51,14,28,18,1,0,177,65,33,2835,1828,Washburn,8046,7278,768
994,34,NEW ENGLAND CONSERVATORY OF MUSIC,PRIVATE,MA,2115,4242.979539641944,26552,4 Year,15900.0,48750,48750,,,,782,0,69,9,36,0,302,143,29,49,288,376,Suffolk,393897,364690,29207
995,73,WESTMONT COLLEGE,PRIVATE,CA,93108,2829.864691753403,110519,4 Year,14296.0,45304,45304,,,,1300,2,92,20,175,2,21,391,100,41,847,783,Santa Barbara,212274,191192,21082
